COD_VAR;LIB_VAR;LIB_VAR_LONG;COD_MOD;LIB_MOD;TYPE_VAR;LONG_VAR
CODGEO;Code gթographique;Code de la zone gթographique;21590;Savigny-lՌs-Beaune;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21591;Savigny-le-Sec;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21592;Savigny-sous-Mբlain;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21594;Savoisy;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21595;Savolles;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21596;Savouges;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21598;Seigny;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21599;Selongey;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21600;Semarey;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21603;Semur-en-Auxois;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21604;Senailly;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21605;Sennecey-lՌs-Dijon;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21606;Ladoix-Serrigny;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21607;Seurre;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21609;Soirans;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21610;Soissons-sur-Nacey;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21611;Sombernon;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21613;Soussey-sur-Brionne;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21614;Spoy;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21615;Sussey;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21616;Tailly;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21617;Talant;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21618;Talmay;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21619;Tanay;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21620;Tarsul;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21622;Tart-le-Bas;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21623;Tart;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21624;Tellecey;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21629;Thoisy-la-BerchՌre;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21630;Thoisy-le-Dթsert;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21632;Thorey-en-Plaine;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21633;Thorey-sous-Charny;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21634;Thorey-sur-Ouche;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21635;Thoste;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21636;Thury;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21637;Tichey;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21638;Til-Chբtel;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21639;Tillenay;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21640;Torcy-et-Pouligny;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21641;Touillon;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21642;Toutry;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21643;Trթclun;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21644;TrochՌres;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21645;Trouhans;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21646;Trouhaut;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21647;Trugny;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21648;Turcey;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21650;Urcy;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21651;Val-Suzon;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21652;Vandenesse-en-Auxois;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21655;Vanvey;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21656;Varanges;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21657;Varois-et-Chaignot;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21659;Vaux-Saules;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21661;Velars-sur-Ouche;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21663;Venarey-les-Laumes;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21665;Vernois-lՌs-Vesvres;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21667;Vթronnes;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21670;Verrey-sous-Salmaise;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21673;Veuvey-sur-Ouche;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21674;Veuxhaulles-sur-Aube;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21676;Vic-de-Chassenay;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21677;Vic-des-Prթs;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21678;Vic-sous-Thil;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21679;Vieilmoulin;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21680;Vielverge;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21682;Viթvigne;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21683;Viթvy;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21684;Vignoles;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21685;Villaines-en-Duesmois;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21686;Villaines-les-Prթv��tes;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21687;Villargoix;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21688;Villars-Fontaine;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21689;Villars-et-Villenotte;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21691;Villebichot;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21692;Villecomte;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21698;Villers-la-Faye;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21699;Villers-les-Pots;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21701;Villers-Rotin;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21702;Villey-sur-Tille;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21707;Villy-en-Auxois;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21708;Villy-le-Moutier;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21709;Viserny;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21710;Vitteaux;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21711;Vix;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21712;Volnay;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21713;Vonges;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21714;Vosne-Romanթe;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21715;Voudenay;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21716;Vougeot;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;21717;Voulaines-les-Templiers;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22001;Allineuc;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22002;Andel;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22003;Aucaleuc;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22004;Bթgard;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22005;Belle-Isle-en-Terre;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22006;Berhet;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22008;Bobital;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22009;Le Bodթo;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22011;Boqueho;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22012;La Bouillie;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22013;Bourbriac;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22014;Bourseul;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22015;Brթhand;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22016;�_le-de-Brթhat;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22018;Brթlidy;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22019;Bringolo;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22020;Broons;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22021;Brusvily;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22023;Bulat-Pestivien;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22024;Calanhel;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22025;Callac;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22026;Calorguen;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22027;Le Cambout;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22028;Camlez;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22029;Canihuel;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22030;CaouՉnnec-Lanvթzթac;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22031;CarnoՉt;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22032;Caulnes;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22033;Caurel;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22034;Cavan;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22035;Les Champs-Gթraux;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22036;La Chapelle-Blanche;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22037;La Chapelle-Neuve;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22039;La ChՌze;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22040;Coadout;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22041;Coatascorn;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22042;Coatrթven;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22043;CoՉtlogon;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22044;CoՉtmieux;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22045;Cohiniac;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22046;Le Menթ;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22047;Corlay;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22048;Corseul;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22049;Crթhen;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22050;Dinan;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22052;Duault;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22053;�_rթac;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22054;Erquy;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22055;Binic-�_tables-sur-Mer;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22056;�_vran;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22057;Le FaouՉt;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22059;Le Foeil;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22060;Gausson;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22061;Glomel;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22062;Gomenթ;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22063;Gommenec'h;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22064;Gouarec;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22065;Goudelin;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22067;Grբces;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22068;Grբce-Uzel;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22069;Guenroc;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22070;Guingamp;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22071;Guittթ;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22072;Gurunhuel;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22073;La Harmoye;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22074;Le Haut-Corlay;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22075;Hթmonstoir;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22076;Hթnanbihen;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22077;Hթnansal;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22079;Hթnon;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22081;Hillion;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22082;Le Hinglթ;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22083;Illifaut;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22084;Jugon-les-Lacs - Commune nouvelle;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22085;Kerbors;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22086;Kerfot;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22087;Kergrist-MoՉlou;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22088;Kerien;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22090;Kermaria-Sulard;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22091;Kermoroc'h;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22092;Kerpert;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22093;Lamballe-Armor;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22094;Lancieux;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22095;LandebaՉron;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22096;Landթbia;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22097;La Landec;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22098;Landթhen;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22099;Lanfains;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22101;Langoat;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22103;Langrolay-sur-Rance;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22104;Languթdias;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22105;Languenan;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22106;Langueux;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22107;Bon Repos sur Blavet;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22108;Lanleff;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22109;Lanloup;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22110;Lanmթrin;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22111;Lanmodez;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22112;Lannebert;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22113;Lannion;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22114;Lanrelas;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22115;Lanrivain;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22116;Lanrodec;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22117;Lantic;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22118;Lanvallay;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22119;Lanvellec;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22121;Lanvollon;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22122;Laurenan;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22124;LescouՉt-Gouarec;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22126;Le Leslay;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22127;Lթzardrieux;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22128;Locarn;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22131;Loguivy-Plougras;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22132;Lohuec;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22133;LoscouՉt-sur-Meu;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22134;Louannec;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22135;Louargat;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22136;Loudթac;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22137;MaՉl-Carhaix;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22138;MaՉl-Pestivien;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22140;La Malhoure;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22141;Mantallot;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22143;Matignon;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22144;La Mթaugon;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22145;Mթgrit;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22146;Mellionnec;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22147;Merdrignac;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22148;Mթrillac;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22149;Merlթac;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22150;Le Merzer;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22152;Minihy-Trթguier;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22153;Moncontour;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22155;La Motte;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22156;Moustթru;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22157;Le Moustoir;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22158;Guerlթdan;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22160;Noyal;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22161;Pabu;CHAR;5
CODGEO;Code gթographique;Code de la zone gթographique;22162;Paimpol;CHAR;5
